State,District,Crop_Name,Season,Min_Temperature(C),Max_Temperature(C),Rainfall(mm),Humidity(%),Wind_Speed(km/h),Soil_Type,Suitable(Y/N)
Maharashtra,Pune,Onion,Zaid,9.8,24.5,1460.7,66.3,7.3,Red,Y
Maharashtra,Pune,Tomato,Kharif,15,37.5,1390.3,43,17.1,Red,Y
Maharashtra,Pune,Barley,Kharif,18.3,41.3,753,54.7,9.1,Alluvial,Y
Maharashtra,Pune,Millets,Rabi,10.7,35.1,1282.9,50.9,8.8,Alluvial,Y
Maharashtra,Pune,Groundnut,Annual,8.4,35.8,1184.2,40.2,29.6,Red,N
Maharashtra,Pune,Sunflower,Annual,14.6,36.9,567.2,45.9,19.7,Red,Y
Maharashtra,Pune,Turmeric,Rabi,20.5,34.9,484,64.8,23.8,Black,Y
Maharashtra,Pune,Chilli,Annual,20.7,43.5,582.4,57.2,29.3,Black,N
Maharashtra,Pune,Pulses,Rabi,14.1,29.8,504.9,40.5,3.6,Red,N
Maharashtra,Pune,Tea,Rabi,17.2,31.2,274.5,51.1,21.5,Sandy,N
Maharashtra,Pune,Coffee,Kharif,17.5,24.2,1403.9,79.7,16.8,Sandy,N
Maharashtra,Pune,Jute,Kharif,12.9,35.5,996.9,73.4,16.9,Clay,N
Maharashtra,Nagpur,Rice,Rabi,21.9,42.3,293,88.6,21.6,Laterite,N
Maharashtra,Nagpur,Wheat,Zaid,16.5,24.6,895.4,65.9,29.7,Loamy,N
Maharashtra,Nagpur,Maize,Kharif,10.3,24.3,1597.7,52.8,15,Black,N
Maharashtra,Nagpur,Cotton,Zaid,15.6,44.4,381.7,83.1,15.5,Black,Y
Maharashtra,Nagpur,Sugarcane,Rabi,11,43.2,952.8,59.5,27.9,Clay,N
Maharashtra,Nagpur,Soybean,Kharif,13.3,41.8,1303.4,78.5,5.2,Alluvial,Y
Maharashtra,Nagpur,Mustard,Kharif,20.9,41.7,882.8,51.8,16,Alluvial,N
Maharashtra,Nagpur,Potato,Rabi,9.4,32.5,753.9,48.6,25,Alluvial,Y
Maharashtra,Nagpur,Onion,Annual,8.1,40.8,859.1,93.4,28.2,Sandy,N
Maharashtra,Nagpur,Tomato,Zaid,18.7,39.2,1547.9,80.1,3.8,Black,Y
Maharashtra,Nagpur,Barley,Zaid,21.1,36.3,1096.9,46.3,28.1,Alluvial,N
Maharashtra,Nagpur,Millets,Rabi,9.6,37.5,589.9,85.2,17.2,Clay,Y
Maharashtra,Nagpur,Groundnut,Zaid,13.1,40.8,755.4,49.2,7.3,Clay,Y
Maharashtra,Nagpur,Sunflower,Rabi,14.7,41.8,1157.3,89.6,7.1,Loamy,Y
Maharashtra,Nagpur,Turmeric,Annual,8.6,25.3,1639.7,69,28.7,Loamy,Y
Maharashtra,Nagpur,Chilli,Kharif,20.4,44.6,1529,72.1,22.5,Loamy,N
Maharashtra,Nagpur,Pulses,Kharif,15.3,42.6,658.6,57,27.2,Red,Y
Maharashtra,Nagpur,Tea,Annual,11,36.8,643.8,80.1,28.7,Loamy,Y
Maharashtra,Nagpur,Coffee,Kharif,17.3,38.4,260.7,62.3,27.4,Laterite,Y
Maharashtra,Nagpur,Jute,Annual,21.5,25.3,432.4,54.3,7.5,Clay,N
Maharashtra,Nashik,Rice,Zaid,15.1,30.4,691.5,47.1,12.2,Laterite,N
Maharashtra,Nashik,Wheat,Annual,11.1,28.7,994.3,55.9,7.3,Clay,N
Maharashtra,Nashik,Maize,Annual,14.2,25,966.1,48.5,12.7,Laterite,Y
Maharashtra,Nashik,Cotton,Rabi,16,32.6,662.5,83.5,15.2,Alluvial,N
Maharashtra,Nashik,Sugarcane,Rabi,13.6,33.7,1064.9,93.5,11.3,Red,Y
Maharashtra,Nashik,Soybean,Rabi,14.9,35.7,778.1,93.6,9.6,Alluvial,Y
Maharashtra,Nashik,Mustard,Zaid,17.7,24.3,952.7,62,25.2,Alluvial,N
Maharashtra,Nashik,Potato,Kharif,20.5,31.6,1232.8,92.9,25.9,Alluvial,Y
Maharashtra,Nashik,Onion,Rabi,16,31.4,1372.2,75.9,22.7,Sandy,Y
Maharashtra,Nashik,Tomato,Rabi,11.7,30.2,1457.9,94,3.3,Black,Y
Maharashtra,Nashik,Barley,Zaid,12.3,25.3,990.7,63.4,28.2,Red,Y
Maharashtra,Nashik,Millets,Zaid,8.9,25.6,1544.2,87.6,8,Alluvial,Y
Maharashtra,Nashik,Groundnut,Annual,9,30.1,828.9,55.8,4,Black,N
Maharashtra,Nashik,Sunflower,Rabi,10,33,587.7,53.7,13,Loamy,Y
Maharashtra,Nashik,Turmeric,Zaid,11.5,39.2,1633,57.8,8.5,Loamy,N
Maharashtra,Nashik,Chilli,Rabi,18.1,43.6,695.8,88.2,19,Black,Y
Maharashtra,Nashik,Pulses,Kharif,8.5,44.6,968.6,68.9,16.6,Laterite,N
Maharashtra,Nashik,Tea,Annual,14.9,40.7,1679.8,42.4,19.9,Sandy,Y
Maharashtra,Nashik,Coffee,Rabi,19,36.2,1448.6,90.4,16.9,Red,N
Maharashtra,Nashik,Jute,Annual,8.7,29.4,958.1,51.3,5.5,Laterite,N
Maharashtra,Aurangabad,Rice,Kharif,17.6,43.4,1521.7,91,6.7,Black,N
Maharashtra,Aurangabad,Wheat,Annual,14.8,40.3,1475.1,72,6.9,Clay,N
Maharashtra,Aurangabad,Maize,Annual,20.6,28.4,424.6,63.1,5.6,Laterite,N
Maharashtra,Aurangabad,Cotton,Annual,10.7,40.5,989.7,59.4,29.2,Sandy,N
Maharashtra,Aurangabad,Sugarcane,Kharif,16.6,35.2,1267.5,93.9,19.1,Sandy,N
Maharashtra,Aurangabad,Soybean,Kharif,10,39.6,1335.9,54.1,11.5,Black,N
Maharashtra,Aurangabad,Mustard,Annual,9.2,31.9,723.7,81.8,22.2,Red,N
Maharashtra,Aurangabad,Potato,Annual,10.3,39.7,1102.8,80.2,4.2,Red,N
Maharashtra,Aurangabad,Onion,Zaid,18.4,33.7,1389.9,72.8,27.9,Alluvial,Y
Maharashtra,Aurangabad,Tomato,Zaid,14,28.8,469.2,73.6,12.3,Clay,Y
Maharashtra,Aurangabad,Barley,Annual,10,30.7,1287.8,56.9,4.1,Sandy,N
Maharashtra,Aurangabad,Millets,Kharif,21.2,25.7,1786.5,67.8,13.4,Red,N
Maharashtra,Aurangabad,Groundnut,Annual,18.1,26.2,1025.1,47.7,21.8,Black,Y
Maharashtra,Aurangabad,Sunflower,Annual,14.5,37.8,717,84.2,24.7,Black,Y
Maharashtra,Aurangabad,Turmeric,Kharif,12.1,44.6,1039.8,87.1,11.1,Red,Y
Maharashtra,Aurangabad,Chilli,Annual,21,32.3,739.7,53.5,23.6,Loamy,Y
Maharashtra,Aurangabad,Pulses,Rabi,9.8,38,505,46.6,11.4,Alluvial,Y
Maharashtra,Aurangabad,Tea,Zaid,12.9,41.9,1587,86.6,16.4,Loamy,N
Maharashtra,Aurangabad,Coffee,Kharif,14.4,33,621.8,74,22.8,Alluvial,N
Maharashtra,Aurangabad,Jute,Rabi,21.9,40.6,1069.8,75,22.5,Alluvial,Y
Manipur,Imphal West,Rice,Annual,18.2,25.4,352.2,55.4,8.1,Laterite,Y
Manipur,Imphal West,Wheat,Annual,12.1,36.6,1063.3,81.4,22.1,Laterite,Y
Manipur,Imphal West,Maize,Rabi,10.5,31.2,514.7,48.9,10.9,Laterite,Y
Manipur,Imphal West,Cotton,Zaid,10.1,31.8,1552.4,52.5,25.4,Red,Y
Manipur,Imphal West,Sugarcane,Kharif,18.2,36,1687.5,87.1,21.9,Sandy,Y
Manipur,Imphal West,Soybean,Kharif,9.1,33.8,754.2,47.2,21.9,Clay,N
Manipur,Imphal West,Mustard,Kharif,20.4,31.9,1369,68,6,Laterite,N
Manipur,Imphal West,Potato,Kharif,18.3,25.5,1759.2,41.7,21.7,Sandy,Y
Manipur,Imphal West,Onion,Kharif,18.5,34.7,394.3,70.8,28.5,Laterite,N
Manipur,Imphal West,Tomato,Kharif,16.3,37,769.2,72.6,8.1,Sandy,Y
Manipur,Imphal West,Barley,Zaid,8,37.1,1253,71.6,13.8,Alluvial,Y
Manipur,Imphal West,Millets,Rabi,21.2,24.6,710,49.2,9.8,Clay,Y
Manipur,Imphal West,Groundnut,Zaid,16.8,30.9,1770.6,77,6.1,Loamy,N
Manipur,Imphal West,Sunflower,Rabi,14.6,31.4,1709.6,40.9,27.5,Red,Y
Manipur,Imphal West,Turmeric,Kharif,20.1,43.2,1540,81.4,22,Black,Y
Manipur,Imphal West,Chilli,Zaid,17.6,27.8,1196.9,49.2,21.7,Sandy,Y
Manipur,Imphal West,Pulses,Rabi,11.2,38.1,1052.1,62.7,18.3,Red,Y
Manipur,Imphal West,Tea,Annual,19,28.3,941.8,46.3,13,Red,Y
Manipur,Imphal West,Coffee,Kharif,21.3,39.7,1411,75,29.7,Alluvial,Y
Manipur,Imphal West,Jute,Annual,13.9,44.6,977.3,67.3,9.6,Loamy,N
Manipur,Imphal East,Rice,Annual,10.7,31.1,1208.5,87.4,18.1,Red,Y
Manipur,Imphal East,Wheat,Rabi,16.1,43.8,1359.7,73.8,24,Alluvial,Y
Manipur,Imphal East,Maize,Annual,20.4,42,1475.8,80.4,6.6,Sandy,N
Manipur,Imphal East,Cotton,Annual,18.9,36.9,1064.8,83.5,27.9,Clay,N
Manipur,Imphal East,Sugarcane,Kharif,16.8,36.1,530.8,70.9,5,Loamy,N
Manipur,Imphal East,Soybean,Rabi,12.5,41.3,1253.2,85.4,25.7,Laterite,N
Manipur,Imphal East,Mustard,Kharif,21.9,27.4,998.3,69.4,15.7,Laterite,N
Manipur,Imphal East,Potato,Annual,12.7,34.1,362.7,67.4,24.9,Alluvial,Y
Manipur,Imphal East,Onion,Annual,19.3,40,891.8,46.6,16.4,Loamy,Y
Manipur,Imphal East,Tomato,Zaid,19.5,41.3,535.6,88.5,11.8,Black,N
Manipur,Imphal East,Barley,Kharif,10.4,32,1123.1,88.5,17.8,Black,N
Manipur,Imphal East,Millets,Annual,16.3,32.1,891.1,63.8,26.8,Alluvial,N
Manipur,Imphal East,Groundnut,Zaid,20.7,31.7,623.2,93.1,22.4,Alluvial,N
Manipur,Imphal East,Sunflower,Rabi,14.3,30,1500.2,49.6,4,Loamy,Y
Manipur,Imphal East,Turmeric,Zaid,8.5,37.2,1746.9,63.7,21.2,Clay,N
Manipur,Imphal East,Chilli,Zaid,10.5,39.3,560.1,62.5,10.7,Loamy,Y
Manipur,Imphal East,Pulses,Kharif,21.7,41.7,371,56.1,6.2,Red,N
Manipur,Imphal East,Tea,Annual,19.2,24.5,1185.7,87.8,25.5,Clay,N
Manipur,Imphal East,Coffee,Kharif,15.1,27,1783.8,83.4,11,Red,N
Manipur,Imphal East,Jute,Annual,18.2,37.6,1307.5,68.5,19.5,Loamy,N
Manipur,Churachandpur,Rice,Rabi,14.1,37.5,1337.1,40.4,10.9,Laterite,N
Manipur,Churachandpur,Wheat,Annual,12.9,40.7,1054.8,77,11.3,Loamy,N
Manipur,Churachandpur,Maize,Rabi,11.6,41.3,1158.4,94.5,27,Sandy,N
Manipur,Churachandpur,Cotton,Zaid,14.8,27.2,1297.4,65.8,15.4,Black,N
Manipur,Churachandpur,Sugarcane,Annual,10.5,31.5,1182.8,76.6,6,Loamy,Y
Manipur,Churachandpur,Soybean,Zaid,16.2,32.3,1313,77.4,18.5,Clay,Y
Manipur,Churachandpur,Mustard,Zaid,19.6,35.4,1701.9,80.3,27.8,Alluvial,N
Manipur,Churachandpur,Potato,Annual,15.8,28.2,1069.7,55.1,28.1,Black,Y
Manipur,Churachandpur,Onion,Annual,19,24.6,413.2,72.4,29.9,Loamy,N
Manipur,Churachandpur,Tomato,Annual,14.8,27.2,1386.5,85.8,24.8,Alluvial,N
Manipur,Churachandpur,Barley,Rabi,13.3,31.4,348.8,55.3,19.1,Red,N
Manipur,Churachandpur,Millets,Zaid,20.7,31.6,1456.6,72.6,7.6,Red,Y
Manipur,Churachandpur,Groundnut,Kharif,13.1,35.8,1648.2,41.5,18,Red,N
Manipur,Churachandpur,Sunflower,Kharif,14.2,31.1,1149.9,94.6,13.2,Laterite,Y
Manipur,Churachandpur,Turmeric,Kharif,13.7,44.2,326.7,67.8,29.9,Laterite,N
Manipur,Churachandpur,Chilli,Zaid,10.8,41.1,1536.4,81.9,3.5,Black,Y
Manipur,Churachandpur,Pulses,Rabi,12.7,39.2,1763.6,68.4,12.2,Laterite,N
Manipur,Churachandpur,Tea,Kharif,12.1,26.7,1337.7,94.6,8.3,Loamy,Y
Manipur,Churachandpur,Coffee,Rabi,8,43.6,303.9,62,7.8,Sandy,Y
Manipur,Churachandpur,Jute,Rabi,9.3,40.8,509,65.6,10.6,Laterite,N
Manipur,Ukhrul,Rice,Rabi,19.9,24.7,959.6,50.2,29.7,Clay,Y
Manipur,Ukhrul,Wheat,Annual,17.4,38.1,577.7,67.1,27.2,Clay,Y
Manipur,Ukhrul,Maize,Rabi,17.2,26.3,1696.1,59.3,17.8,Clay,N
Manipur,Ukhrul,Cotton,Kharif,9.9,29.9,1256,94.4,25.9,Black,Y
Manipur,Ukhrul,Sugarcane,Zaid,19.2,34.3,1726,44.5,7.5,Laterite,N
Manipur,Ukhrul,Soybean,Annual,17.5,25,1406.8,72.6,11.2,Laterite,N
Manipur,Ukhrul,Mustard,Kharif,16.5,30,1501.3,86.7,16.3,Clay,N
Manipur,Ukhrul,Potato,Rabi,21.2,37.4,422,87,7.1,Red,Y
Manipur,Ukhrul,Onion,Kharif,11.4,34.1,638.9,88.2,18.4,Laterite,Y
Manipur,Ukhrul,Tomato,Kharif,16,34.3,321.8,45,6.9,Alluvial,N
Manipur,Ukhrul,Barley,Annual,14.1,35.3,315.6,74.6,11.9,Loamy,N
Manipur,Ukhrul,Millets,Rabi,15.9,27.6,1211.5,59.6,16.9,Black,Y
Manipur,Ukhrul,Groundnut,Annual,12.1,35.5,448.9,55.8,21.1,Loamy,Y
Manipur,Ukhrul,Sunflower,Rabi,11.2,35.5,1154.6,60.1,29,Alluvial,Y
Manipur,Ukhrul,Turmeric,Zaid,18.7,32.5,1150.7,85.4,27.6,Sandy,N
Manipur,Ukhrul,Chilli,Rabi,9.2,30.4,860.1,43.6,8.6,Loamy,N
Manipur,Ukhrul,Pulses,Rabi,9.1,40.9,1752.2,67.8,24.4,Red,N
Manipur,Ukhrul,Tea,Zaid,11.8,32.6,629.2,90,17.2,Sandy,N
Manipur,Ukhrul,Coffee,Annual,19.9,37,1527.5,61.7,18.8,Loamy,N
Manipur,Ukhrul,Jute,Zaid,10,40.7,1472.3,86.7,27.4,Clay,N
Meghalaya,Shillong,Rice,Rabi,19.6,43,291.7,90.6,14,Red,N
Meghalaya,Shillong,Wheat,Zaid,13.7,25.7,501.8,65.2,27.1,Clay,Y
Meghalaya,Shillong,Maize,Zaid,14.8,31.2,971.4,90.6,26.3,Laterite,Y
Meghalaya,Shillong,Cotton,Kharif,19.1,29.6,266.8,90.3,9.9,Black,Y
Meghalaya,Shillong,Sugarcane,Annual,16.1,40.7,1168.1,49,5.1,Black,N
Meghalaya,Shillong,Soybean,Annual,14.2,25.1,1231.7,52.1,17.3,Laterite,N
Meghalaya,Shillong,Mustard,Rabi,20,27.8,567.1,79,19,Black,N
Meghalaya,Shillong,Potato,Kharif,21.9,33,1388.2,51.9,8.3,Red,Y
Meghalaya,Shillong,Onion,Zaid,16.5,39.6,381.6,85.3,13.5,Clay,Y
Meghalaya,Shillong,Tomato,Kharif,18.3,35.4,946.8,79.7,10.7,Loamy,N
Meghalaya,Shillong,Barley,Annual,15.1,30.3,924,47.4,4.9,Sandy,N
Meghalaya,Shillong,Millets,Zaid,19.6,32.8,1208.2,88.6,12.6,Clay,Y
Meghalaya,Shillong,Groundnut,Zaid,21.5,39.7,1029.2,60.7,17.5,Sandy,Y
Meghalaya,Shillong,Sunflower,Annual,10,24.5,1438.5,74.2,18.1,Black,N
Meghalaya,Shillong,Turmeric,Rabi,20.9,42.5,1553.3,70.2,8.2,Red,Y
Meghalaya,Shillong,Chilli,Rabi,19.4,26.1,950.4,89,11.6,Black,N
Meghalaya,Shillong,Pulses,Annual,12.7,42.2,541.4,87,19.3,Clay,Y
Meghalaya,Shillong,Tea,Kharif,12.9,25.6,1108.2,78.1,10.6,Red,Y
Meghalaya,Shillong,Coffee,Kharif,19.2,27,665,44.8,21.7,Sandy,N
Meghalaya,Shillong,Jute,Annual,8.4,44.3,553.3,53.6,20.4,Alluvial,Y
Meghalaya,Tura,Rice,Annual,11.6,43.7,1389.2,53.9,9.7,Sandy,N
Meghalaya,Tura,Wheat,Zaid,9.2,24.5,1686.8,67.3,14.9,Sandy,N
Meghalaya,Tura,Maize,Zaid,20.1,38,286.3,50.4,25,Black,N
Meghalaya,Tura,Cotton,Zaid,20.8,41.9,1349.8,45.8,12.7,Loamy,N
Meghalaya,Tura,Sugarcane,Annual,15.6,25.1,855.4,83.8,10.4,Loamy,N
Meghalaya,Tura,Soybean,Annual,20.3,27.2,1023.5,70.5,3.4,Loamy,Y
Meghalaya,Tura,Mustard,Kharif,17.3,32.6,1720,45.4,19.3,Loamy,N
Meghalaya,Tura,Potato,Annual,15.1,43.6,1032,49.8,14.9,Alluvial,N
Meghalaya,Tura,Onion,Zaid,15.7,28,1365.3,80.4,11.9,Alluvial,Y
Meghalaya,Tura,Tomato,Annual,14.3,43.2,1593.3,44.2,6.9,Loamy,N
Meghalaya,Tura,Barley,Zaid,10.5,35.8,255.5,67.6,9,Alluvial,Y
Meghalaya,Tura,Millets,Zaid,16,38.3,1341.8,53.7,24.6,Loamy,N
Meghalaya,Tura,Groundnut,Rabi,15.3,35.3,265.9,40.2,17.8,Red,Y
Meghalaya,Tura,Sunflower,Rabi,12.2,42.1,1657.1,62.4,28.2,Sandy,Y
Meghalaya,Tura,Turmeric,Kharif,17.7,31.9,406.1,53.2,24.7,Sandy,N
Meghalaya,Tura,Chilli,Zaid,17.4,43.6,947,92.3,7.8,Black,N
Meghalaya,Tura,Pulses,Zaid,9.3,39.8,1647.3,53.4,15.5,Clay,Y
Meghalaya,Tura,Tea,Zaid,18.3,35.8,1454.2,62.1,25.5,Alluvial,Y
Meghalaya,Tura,Coffee,Zaid,9.3,29.4,546.7,82.9,8.7,Alluvial,Y
Meghalaya,Tura,Jute,Kharif,18.8,27.5,1612.4,55.7,19,Clay,N
Meghalaya,Jowai,Rice,Zaid,20.3,24.3,967.1,67.3,8.7,Red,Y
Meghalaya,Jowai,Wheat,Annual,9.5,39.2,1403.2,83.3,24.3,Sandy,N
Meghalaya,Jowai,Maize,Rabi,12.7,25.3,1234.4,72.1,13.3,Black,Y
Meghalaya,Jowai,Cotton,Zaid,9.2,25.7,1513.8,86.8,11.2,Clay,Y
Meghalaya,Jowai,Sugarcane,Rabi,20.5,43.6,495.2,84.2,25.7,Sandy,N
Meghalaya,Jowai,Soybean,Kharif,20.8,39.5,1408.3,71.2,22.4,Black,Y
Meghalaya,Jowai,Mustard,Annual,15.3,36.6,1682.1,55.5,12.8,Black,N
Meghalaya,Jowai,Potato,Zaid,14.4,39.5,1455.1,94.7,23.8,Clay,N
Meghalaya,Jowai,Onion,Kharif,10.7,27.3,288.1,82.2,11.4,Sandy,Y
Meghalaya,Jowai,Tomato,Rabi,12.3,35.9,828.2,77.7,29.5,Alluvial,N
Meghalaya,Jowai,Barley,Zaid,9.6,25,776.3,93.7,23.7,Loamy,Y
Meghalaya,Jowai,Millets,Kharif,9.9,29.7,917.6,72.8,5.8,Sandy,Y
Meghalaya,Jowai,Groundnut,Rabi,13.3,38.3,1255.5,42.8,22.2,Loamy,Y
Meghalaya,Jowai,Sunflower,Zaid,9.9,40.6,1677.4,45.3,24.8,Clay,N
Meghalaya,Jowai,Turmeric,Annual,20.4,33.2,1457.6,77.3,6,Black,Y
Meghalaya,Jowai,Chilli,Annual,13.7,33.6,1320.3,55.4,14.2,Black,N
Meghalaya,Jowai,Pulses,Kharif,9.4,38.5,1280.1,45,19.5,Loamy,N
Meghalaya,Jowai,Tea,Annual,16.4,35.8,1653.3,87.4,16,Red,N
Meghalaya,Jowai,Coffee,Zaid,12.7,39.4,1177.8,73.5,28.5,Loamy,N
Meghalaya,Jowai,Jute,Zaid,18.5,36.1,751.1,91.7,28.5,Red,Y
Mizoram,Aizawl,Rice,Annual,8.4,29,455.7,56.9,3.7,Red,N
Mizoram,Aizawl,Wheat,Zaid,17.1,28,504.1,76.6,27.5,Alluvial,N
Mizoram,Aizawl,Maize,Rabi,21.1,26.9,1006.9,47,28.5,Laterite,N
Mizoram,Aizawl,Cotton,Kharif,16.3,24.7,532,52.8,20.8,Sandy,N
Mizoram,Aizawl,Sugarcane,Rabi,10.2,38.7,591.6,55.9,28.5,Red,Y
Mizoram,Aizawl,Soybean,Kharif,18.1,42.2,513.1,70,12.9,Red,N
Mizoram,Aizawl,Mustard,Annual,10.2,28.7,1770,48.7,18,Alluvial,Y
Mizoram,Aizawl,Potato,Zaid,10.5,42.2,488.7,67.7,23,Sandy,Y
Mizoram,Aizawl,Onion,Annual,11.4,44.9,1758.6,54.1,8.3,Alluvial,Y
Mizoram,Aizawl,Tomato,Rabi,17.6,34.6,1312.9,44.5,18.3,Red,N
Mizoram,Aizawl,Barley,Rabi,13.6,39.9,733.1,58.7,9.6,Black,N
Mizoram,Aizawl,Millets,Annual,10.6,33.5,1046.1,77.6,9.6,Loamy,Y
Mizoram,Aizawl,Groundnut,Zaid,10.8,28.6,1394.8,80.4,22.1,Alluvial,N
Mizoram,Aizawl,Sunflower,Rabi,8.1,27.4,1289.1,57.3,18.6,Clay,N
Mizoram,Aizawl,Turmeric,Zaid,14.8,42.6,1693,91.8,14.8,Black,Y
Mizoram,Aizawl,Chilli,Zaid,13.2,41.2,632.9,90.5,5.6,Sandy,N
Mizoram,Aizawl,Pulses,Zaid,11.8,29.2,1107.1,46.1,29.9,Sandy,Y
Mizoram,Aizawl,Tea,Rabi,14.3,41.3,482.1,53.3,22.9,Clay,Y
Mizoram,Aizawl,Coffee,Kharif,21.6,44.2,804.7,92.6,16,Black,N
Mizoram,Aizawl,Jute,Annual,20.5,39.9,443.4,61.9,16.2,Black,Y
Mizoram,Lunglei,Rice,Zaid,11.9,30.6,1769.8,79.2,25.1,Black,Y
Mizoram,Lunglei,Wheat,Annual,20.9,26.2,1549,94.7,17.8,Red,N
Mizoram,Lunglei,Maize,Zaid,12.5,25.9,571,69.1,25.6,Alluvial,N
Mizoram,Lunglei,Cotton,Annual,19.1,30.9,1276.3,88.4,19.7,Sandy,Y
Mizoram,Lunglei,Sugarcane,Zaid,13.6,30.2,1397.8,56.5,18.9,Alluvial,N
Mizoram,Lunglei,Soybean,Zaid,14.6,28.3,961.6,85.6,10.1,Alluvial,N
Mizoram,Lunglei,Mustard,Kharif,13.3,33,1187.4,83.7,8,Sandy,Y
Mizoram,Lunglei,Potato,Zaid,20.6,25.6,1176.4,86.1,17.4,Loamy,N
Mizoram,Lunglei,Onion,Rabi,21.3,30.9,1704.6,81,20.2,Red,Y
Mizoram,Lunglei,Tomato,Kharif,17.9,39,1631.9,46.3,21.8,Laterite,Y
Mizoram,Lunglei,Barley,Rabi,20.4,29.6,1243.7,87.4,4.4,Laterite,Y
Mizoram,Lunglei,Millets,Zaid,19.2,31.2,487,40.2,6.6,Black,Y
Mizoram,Lunglei,Groundnut,Annual,10.1,28.2,1719.8,68.3,8.6,Alluvial,N
Mizoram,Lunglei,Sunflower,Kharif,12.2,39,276.2,48.9,26.7,Red,N
Mizoram,Lunglei,Turmeric,Kharif,18,43.6,1772.4,63.2,25.3,Black,Y
Mizoram,Lunglei,Chilli,Annual,9.6,44,798.1,63.6,12.3,Clay,Y
Mizoram,Lunglei,Pulses,Annual,15.9,39.1,1611.2,89.8,4.5,Alluvial,N
Mizoram,Lunglei,Tea,Kharif,17.7,39.6,896.4,57.2,5.8,Black,Y
Mizoram,Lunglei,Coffee,Annual,21.7,31.1,1337.7,78.7,25.7,Loamy,N
Mizoram,Lunglei,Jute,Rabi,18.1,31.1,1196.3,63.3,26.6,Clay,Y
Mizoram,Champhai,Rice,Zaid,9.1,39.9,1296.8,74.5,19.6,Black,N
Mizoram,Champhai,Wheat,Annual,14.1,35.3,1632.5,68.5,21.8,Clay,Y
Mizoram,Champhai,Maize,Annual,10.5,43.8,1690.7,69.9,17.2,Loamy,Y
Mizoram,Champhai,Cotton,Annual,8,33.2,1236,61.9,13.6,Sandy,N
Mizoram,Champhai,Sugarcane,Rabi,11.2,26.4,990.8,69.8,12.5,Laterite,Y
Mizoram,Champhai,Soybean,Rabi,17.4,39.2,1709.4,72.6,27.5,Laterite,Y
Mizoram,Champhai,Mustard,Rabi,16.5,42.8,1717.9,79.4,8.2,Clay,N
Mizoram,Champhai,Potato,Kharif,11.4,27.8,1507.8,76.3,25.8,Loamy,Y
Mizoram,Champhai,Onion,Rabi,20.8,24.5,537.7,93.3,17.1,Loamy,Y
Mizoram,Champhai,Tomato,Annual,20.4,28.7,1650.7,57.6,24.2,Black,N
Mizoram,Champhai,Barley,Rabi,17.3,30.9,1094.5,60.2,23,Clay,Y
Mizoram,Champhai,Millets,Annual,11.2,28.3,487.7,76.1,6.2,Sandy,N
Mizoram,Champhai,Groundnut,Kharif,16.4,24.1,452.4,77,4.1,Sandy,N
Mizoram,Champhai,Sunflower,Annual,21.5,24.5,1608.8,93.1,14.3,Black,Y
Mizoram,Champhai,Turmeric,Zaid,14.9,42,1090.3,76.7,12.3,Clay,Y
Mizoram,Champhai,Chilli,Rabi,9.2,25,863.7,55.6,28.4,Loamy,N
Mizoram,Champhai,Pulses,Kharif,15.7,30,875.2,59.3,25.2,Sandy,N
Mizoram,Champhai,Tea,Rabi,12.7,29.7,331.4,58.5,18.7,Sandy,Y
Mizoram,Champhai,Coffee,Kharif,9.2,33.1,377.3,63.7,8.1,Red,Y
Mizoram,Champhai,Jute,Zaid,16.2,35,557.9,57.6,3,Red,Y
Nagaland,Kohima,Rice,Zaid,20.2,43.3,969,94.3,24.2,Clay,Y
Nagaland,Kohima,Wheat,Kharif,15.5,33,1365.4,71.3,3.1,Loamy,Y
Nagaland,Kohima,Maize,Annual,21.4,27.7,1040,49.1,26,Alluvial,N
Nagaland,Kohima,Cotton,Kharif,10.6,25.8,1094.4,59.6,4.2,Clay,N
Nagaland,Kohima,Sugarcane,Zaid,8.9,41.6,723,71,25.1,Black,N
Nagaland,Kohima,Soybean,Annual,21.2,36.5,1739.8,48.8,12.6,Laterite,Y
Nagaland,Kohima,Mustard,Kharif,21.9,35.3,413.3,93.8,19.2,Laterite,Y
Nagaland,Kohima,Potato,Zaid,11.7,32.2,337,71,12.3,Alluvial,N
Nagaland,Kohima,Onion,Zaid,12.8,25.7,310.4,49.7,16.1,Red,Y
Nagaland,Kohima,Tomato,Rabi,18.8,38.3,1712.2,48.7,26.7,Black,N
Nagaland,Kohima,Barley,Rabi,20.5,26.1,420.5,77.8,9.4,Laterite,N
Nagaland,Kohima,Millets,Rabi,11.3,40.7,1059.4,73.1,21.6,Laterite,N
Nagaland,Kohima,Groundnut,Rabi,17.5,43.8,1030.8,57.1,23.8,Loamy,N
Nagaland,Kohima,Sunflower,Rabi,12.3,29,1625.2,52.7,5.4,Black,N
Nagaland,Kohima,Turmeric,Annual,18.5,28.4,1150.5,52,6.8,Red,N
Nagaland,Kohima,Chilli,Kharif,11.4,24.4,731.3,85.5,21.7,Sandy,N
Nagaland,Kohima,Pulses,Rabi,17,30.9,576.8,79.5,24.9,Laterite,N
Nagaland,Kohima,Tea,Zaid,21.4,37.2,516.2,75.5,24.1,Laterite,Y
Nagaland,Kohima,Coffee,Kharif,9.8,40.7,973,51.9,3.7,Alluvial,N
